TSK-3076/24/2013 7:02:13 AM;91G9414;true;1970-01-01 08:00:00 +0800
TSK-3076/24/2013 7:03:17 AM;91G9414;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 7:19:09 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 7:20:32 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 7:23:10 AM;A2125409810;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:21:14 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:26:26 AM;;true;1970-01-01 08:00:00 +0800
TSK-3066/24/2013 7:27:06 AM;;true;1970-01-01 08:00:00 +0800
TSK-3066/24/2013 7:27:41 AM;;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 7:20:44 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-3066/24/2013 7:32:09 AM;;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:36:00 AM;;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:37:56 AM;;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:38:22 AM;;true;1970-01-01 08:00:00 +0800
TSK-3066/24/2013 7:39:17 AM;;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:41:08 AM;;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 7:29:36 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 7:29:56 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:42:21 AM;;true;1970-01-01 08:00:00 +0800
TSK-3066/24/2013 7:44:49 AM;;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 7:37:20 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 7:49:39 AM;;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 7:51:42; 91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:52:11 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:52:40 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:52:54 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:53:09 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:53:23 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:53:37 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:53:53 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 7:45:47 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:54:07 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:54:21 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:54:37 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:54:49 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:55:03 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:55:23 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 7:55:22;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:55:55 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:56:09 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:56:21 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:56:33 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:56:51 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:57:06 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:57:37 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 8:01:03 AM;;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:57:54 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:58:09 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:58:29 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 7:58:35;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:59:15 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:59:29 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 7:59:47 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:00:02 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:00:16 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:00:30 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:00:44 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:00:56 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:01:10 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:01:45 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:01:55 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:02:06 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:02:18 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:02:40 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:02:32;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:02:50 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:03:04 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:06:57 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:07:32 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:06:33;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 7:59:06 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:11:52 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:12:54 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:09:49;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:13:30 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:14:27 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 8:15:20 AM;;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:15:14 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:13:12;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 8:05:49 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:10:44 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:11:01 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:11:33 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:11:42 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:11:59 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:12:19 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:12:55 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:13:10 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:13:34 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:13:52 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:14:06 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:14:19 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 8:06:26 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:17:37 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:14:45 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:14:55 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:15:10 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:15:22 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:15:35 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:15:49 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:16:01 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:19:10 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:16:13 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:16:27 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:16:26;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:16:43 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:16:59 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:17:11 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:17:25 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:17:41 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:17:53 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:18:05 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 8:10:37 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:18:19 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:18:37 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:18:49 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:19:03 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:19:17 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:19:31 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0256/24/2013 8:22:58 AM;;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:19:49 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:19:42;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3126/24/2013 8:12:00 AM;91G3063;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:23:06 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:20:17 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:20:40 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:20:59 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:21:13 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:21:30 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:21:44 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:22:01 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:22:15 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:22:28 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:25:27 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:22:44 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:22:56 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:26:05 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:23:10 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:23:24 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:23:19;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:23:39 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:23:51 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:24:05 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:27:14 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:24:19 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:24:32 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:24:46 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:27:48 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:25:04 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:25:20 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:28:22 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:25:32 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:25:48 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:28:57 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:26:01 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:26:15 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:26:29 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:29:33 AM;A2045409535;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:26:45 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:26:59 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:27:00;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:27:13 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:27:27 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:27:41 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:27:55 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:31:10 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3056/24/2013 8:21:02 AM;91G9413 01;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:31:44 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:32:14 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:29:23 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3076/24/2013 8:25:06 AM;91G9414;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:29:37 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:32:48 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:29:51 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:30:05 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:30:19 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:33:29 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:30:33 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:30:47 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0462013-6-24 8:30:36;91G9277 13A;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:34:05 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:31:06 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:31:20 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:31:32 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:31:48 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:34:51 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:32:04 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:32:18 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:32:34 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:35:34 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:32:48 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:33:00 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:33:19 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:36:27 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3076/24/2013 8:29:08 AM;91G9414;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:33:32 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:33:48 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:36:58 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:34:04 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:34:20 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
TSK-0496/24/2013 8:37:25 AM;A2044407706;true;1970-01-01 08:00:00 +0800
TSK-3136/24/2013 8:34:33 AM;A636 540 03 07;true;1970-01-01 08:00:00 +0800
